# RTX BOL/EOL ratio smoothed with Gaussian kernel, sigma=45px
# See plot
Wavelength nm,ratio
638.6386386386387,0.8875962192807121
640.2402402402403,0.8877621808141208
641.8418418418419,0.8879312443427895
643.4434434434435,0.888103382818618
645.0450450450451,0.8882785656377055
646.6466466466467,0.88845675862231
648.2482482482483,0.8886379240096084
649.8498498498499,0.8888220204474028
651.4514514514515,0.8890090029969011
653.0530530530531,0.8891988231426834
654.6546546546547,0.88939142880994
656.2562562562563,0.889586764389054
657.8578578578579,0.8897847707675748
659.4594594594595,0.8899853853696101
661.0610610610611,0.8901885422026425
662.6626626626627,0.8903941719117527
664.2642642642643,0.890602201841211
665.8658658658659,0.8908125561033765
667.4674674674675,0.8910251556548187
669.0690690690691,0.8912399183795549
670.6706706706707,0.8914567591792765
672.2722722722723,0.8916755900704111
673.8738738738739,0.8918963202878485
675.4754754754755,0.8921188563951359
677.0770770770771,0.8923431024009274
678.6786786786787,0.8925689598814512
680.2802802802803,0.8927963281087392
681.8818818818819,0.8930251041843433
683.4834834834835,0.8932551831782481
685.0850850850851,0.893486458272665
686.6866866866867,0.8937188209103848
688.2882882882883,0.8939521609473448
689.8898898898899,0.8941863668090533
691.4914914914915,0.8944213256505031
693.0930930930931,0.8946569235191911
694.6946946946947,0.8948930455208527
696.2962962962963,0.8951295759875088
697.8978978978979,0.8953663986474156
699.4994994994995,0.895603396796503
701.1011011011011,0.8958404534708769
702.7027027027027,0.8960774516199643
704.3043043043043,0.8963142742798712
705.9059059059059,0.8965508047465272
707.5075075075075,0.8967869267481887
709.1091091091091,0.8970225246168767
710.7107107107107,0.8972574834583265
712.3123123123123,0.897491689320035
713.9139139139139,0.897725029356995
715.5155155155155,0.8979573919947149
717.1171171171171,0.8981886670891318
718.7187187187187,0.8984187460830365
720.3203203203203,0.8986475221586407
721.9219219219219,0.8988748903859286
723.5235235235235,0.8991007478664524
725.1251251251251,0.8993249938722441
726.7267267267267,0.8995475299795315
728.3283283283283,0.8997682601969688
729.9299299299299,0.8999870910881034
731.5315315315315,0.900203931887825
733.1331331331331,0.9004186946125612
734.7347347347347,0.9006312941640034
736.3363363363363,0.9008416484261691
737.9379379379379,0.9010496783556274
739.5395395395395,0.9012553080647375
741.1411411411411,0.9014584648977699
742.7427427427428,0.9016590794998053
744.3443443443443,0.901857085878326
745.945945945946,0.90205242145744
747.5475475475475,0.9022450271246966
749.1491491491493,0.9024348472704788
750.7507507507507,0.9026218298199772
752.3523523523525,0.9028059262577715
753.9539539539539,0.9029870916450699
755.5555555555557,0.9031652846296744
757.1571571571571,0.903340467448762
758.7587587587589,0.9035126059245905
760.3603603603603,0.9036816694532591
761.9619619619621,0.9038476309866679
763.5635635635635,0.904010467007841
765.1651651651653,0.9041701574997955
766.7667667667668,0.9043266859081489
768.3683683683685,0.9044800390976797
769.96996996997,0.9046302073030627
771.5715715715717,0.9047771840740163
773.1731731731732,0.9049209662151136
774.7747747747749,0.9050615537205114
776.3763763763764,0.9051989497038698
777.9779779779781,0.9053331603237373
779.5795795795796,0.9054641947046856
781.1811811811813,0.9055920648544837
782.7827827827828,0.9057167855776068
784.3843843843845,0.9058383743853778
785.985985985986,0.9059568514030432
787.5875875875877,0.9060722392740851
789.1891891891892,0.9061845630620738
790.7907907907909,0.906293850150363
792.3923923923924,0.9064001301399277
793.9939939939941,0.9065034347456454
795.5955955955956,0.9066037976913138
797.1971971971973,0.9067012546036957
798.7987987987988,0.9067958429058774
800.4004004004005,0.9068876017102191
802.002002002002,0.9069765717111685
803.6036036036037,0.9070627950782043
805.2052052052052,0.9071463153491645
806.8068068068069,0.9072271773242069
808.4084084084084,0.9073054269606409
810.0100100100101,0.9073811112688567
811.6116116116116,0.9074542782095714
813.2132132132133,0.9075249920429072
814.8148148148148,0.907593288310027
816.4164164164165,0.9076592173459247
818.018018018018,0.9077228300518119
819.6196196196197,0.9077841778025066
821.2212212212212,0.9078433123562472
822.8228228228229,0.9079002857670675
824.4244244244244,0.9079551502998617
826.0260260260261,0.9080079583482497
827.6276276276276,0.9080587623553463
829.2292292292293,0.908107614737525
830.8308308308308,0.908154567811251
832.4324324324325,0.9081996737230529
834.034034034034,0.9082429843826862
835.6356356356357,0.9082845513995335
837.2372372372372,0.908324426022272
838.8388388388389,0.9083626590818346
840.4404404404404,0.908399300937671
842.0420420420421,0.9084344014273177
843.6436436436436,0.9084680098192641
845.2452452452453,0.9085001747691016
846.8468468468468,0.9085309442789303
848.4484484484485,0.9085603656599901
850.05005005005,0.9085884854984752
851.6516516516517,0.9086153496244856
853.2532532532532,0.9086410030840599
854.8548548548549,0.9086654901142275
